strain	cluster	depth	ORF8_misStops	ORF8_deletions	ORF8_koType
USA/WA-CDC-UW23030909196/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW-16921/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23032599841/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23031057634/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-QDX46877619/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-QDX46877642/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW-63407/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23022786865/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-PHL-032595/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1017742/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23020291479/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1016250/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23020980157/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1011652/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-QDX46179436/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-QDX47214580/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1028540/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1028543/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23030518789/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23031160432/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW56912/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW-87211/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23030598829/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/IL-CDC-QDX48415492/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
PuertoRico/PR-CDC-VSX-A079156/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
SouthAfrica/NICD-R02608/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/PA-CDC-QDX46677859/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1028318/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-GBW-H10-011-3828/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-QDX46276316/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23030700257/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1017977/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-QDX47214593/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-UW-22121576434/2022	117	13	27914-27916:GGA>TGA	None	earlyStop
NewZealand/23ZA1302/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-PHL-032349/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23022467863/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23020226036/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1032957/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23011167578/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/OR-OSPHL08205/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/VT-001659/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23022407773/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
Oman/7231254/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/TX-ASC-210971095/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/TX-ASC-210885697/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/MT-MTPHL-4085500/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23030353302/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW-65747/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/ND-NDDH-22875/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23030248490/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23030680195/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
Chile/AP-25698/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/NY-NYULH10262/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23030181156/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23030168202/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/VA-VTVAS3-GSC42263/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1024824/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW-23890/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23032325028/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23033093655/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1028527/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23032269126/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23033073387/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23022770834/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23022321487/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW36996/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23011694569/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WV-CDC-LC1027031/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW-03340/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1024852/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1035055/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23020524652/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23020895581/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23032340589/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23031336558/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW-98202/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1014420/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1017711/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23022340506/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1033819/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1033515/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/MD-CDC-QDX45907852/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-S22687/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/GA-CDC-QDX48247321/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/PA-CDC-QDX47259883/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC0998743/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1004661/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23030769413/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-S22797/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-S22819/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23033187975/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23022710884/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23030353819/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23030191683/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23030506437/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1029559/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/DE-CDC-VSX-A061894/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1035058/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-QDX47043320/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/NJ-CDC-LC1002763/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/ND-NDDH-23193/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/CT-Yale-24468/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23022557435/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/OH-CDC-QDX46946354/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/VA-CDC-LC1023283/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-PHL-033016/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-QDX47043319/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1017750/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/ME-HETL-J18037/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23020226686/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23020229768/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23021400451/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/NE-NPHL23-485/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/SD-CDC-2-6942431/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/SD-SDPHL-2644/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/SD-SDPHL-2568/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/SC-CDC-LC1003919/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23022212073/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/AR-PHL-M00621439-F1-1/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-PHL-032765/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/NJ-CDC-LC1003142/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23030757435/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/MT-CDC-QDX48043512/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/MT-CDC-QDX48043511/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/TX-CDC-QDX47771502/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-UW-22121754348/2022	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-PHL-031484/2022	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/AZ-ASPHL-0115/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/HI-CDC-QDX46611734/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23020373006/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23033064775/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-PHL-033078/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW-27113/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW-38887/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-PHL-032665/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-QDX47260593/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23033037997/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23033126258/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23032983291/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
CostaRica/INC-10561-786828/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-GBW-H10-013-3961/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
Colombia/DC-INS-VG-28834/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-QDX47362045/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW-12249/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
Colombia/ANT-LDSP4558/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23022230010/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1027172/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
PuertoRico/PR-CVL-013939/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23031404627/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23022231484/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23022418543/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23031544503/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1029545/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23032364414/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23031566222/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1014294/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23022478765/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23022516495/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-QDX47043311/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1021644/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1032920/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/AK-ANMC-0102/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW-30951/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23022834137/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23022729379/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23022401554/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-PHL-032559/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1029151/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23021528843/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23030472061/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23022664346/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/CO-CDPHE-2103792003/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1027196/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23030553811/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23030729058/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/OH-CDC-QDX46501943/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WY-ASC-210883719/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-PHL-033023/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23022792644/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23022802344/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1024845/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1024883/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23021607820/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1024864/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
BosniaandHerzegovina/UKC-014882/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1029533/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
Germany/NW-RKI-I-1114964/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW-89254/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23033112315/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23033005443/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW-68195/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23030309259/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW-58658/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23033030103/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-QDX47145275/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/DE-DHSS-B1276488/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23030337252/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/NJ-CDC-QDX46228889/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23033068286/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23031342382/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/RI-CDC-2-6966458/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC0998745/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23032480268/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/NV-CDC-QDX47091133/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW-31270/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23030730030/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23021471133/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23012304574/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW-79781/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23032524639/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1001135/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-PHL-032597/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1017717/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1035434/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23020845764/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/MS-UMMC-M32H6-538970/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
Canada/NB-CHUDGLD-060223-MM00043R/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/FL-CDC-QDX47272386/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-S22710/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23022578838/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1029170/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23020754763/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23022484834/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23021668726/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-S22802/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1016427/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1017973/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1011677/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW-81168/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23030353741/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-ASC-210966031/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1010829/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1028550/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23022431381/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23031074792/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-QDX47418431/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23033193179/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1035410/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23022745389/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1029145/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23032365071/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW-66414/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-PHL-032946/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-PHL-033004/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23022699028/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23022302279/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23022331461/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23030825522/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW-66548/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1029149/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23030736472/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23031209706/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23031407145/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23031442006/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/LA-OD-O-9573296882/2022	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1032956/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-S22879/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23012355852/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/IL-RIPHL_121476_G/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1033529/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23030467304/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23030447681/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WV-CDC-LC0999298/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/GA-CDC-813083839/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/NC-CDC-LC1008908/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WI-CDC-VSX-A061876/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-QDX46877630/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23012486022/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23012459206/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-QDX46992407/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-PHL-032714/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-PHL-032865/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-PHL-032713/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-PHL-033070/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-PHL-032723/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-PHL-032716/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-PHL-032725/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-PHL-032729/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-PHL-032707/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-PHL-032715/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-QDX47214563/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-QDX47214565/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW-92566/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW-04070/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23033161669/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
Italy/VEN-ULSS3GEN-7002546350_VE/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23031494161/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
PuertoRico/PR-CVL-012871/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-PHL-033007/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-QDX47362060/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/DE-CDC-QDX46179112/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/MD-CDC-QDX48316294/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23030111685/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/MD-HP45206-PIDKPUXVRU/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-PHL-033055/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
Jordan/RMSR14S91/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-QDX48685525/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/LA-EVTL19136/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/IL-CDC-QDX46612413/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/NY-URMC-N0S1E628-1/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/TX-HMH-MCoV-126896/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23011658731/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/MD-CDC-QDX47492343/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1029164/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC0998961/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1004707/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23020559834/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23021403805/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
