strain	cluster	depth	ORF1b_misStops	ORF1b_deletions	ORF1b_koType
USA/WA-S7380/2021	1395	2	None	19292:19551	bigDeletion
USA/WA-S7378/2021	1395	2	None	19292:19551	bigDeletion
USA/WA-S7775/2021	1396	2	None	19512:19551	bigDeletion
USA/WA-S8383/2021	1397	2	None	19349:19494	bigDeletion
USA/WA-S8384/2021	1397	2	None	19349:19494	bigDeletion
USA/WA-S7347/2021	1397	2	None	19349:19494	bigDeletion
USA/WA-S7934/2021	1398	2	None	19292:19551	bigDeletion
USA/WA-S8019/2021	1399	2	None	19292:19459	bigDeletion
USA/WA-S7715/2021	1399	2	None	19292:19459	bigDeletion
USA/WA-S7704/2021	1399	2	None	19292:19459	bigDeletion
USA/WA-S7651/2021	1399	2	None	19292:19459	bigDeletion
USA/WA-S7655/2021	1399	2	None	19292:19459	bigDeletion
USA/WA-S8523/2021	1400	2	None	19325:19364	bigDeletion
USA/WA-UW-21041930312/2021	1401	2	None	13389:13527	bigDeletion
USA/WA-S8505/2021	1402	2	None	19293:19551	bigDeletion
USA/UT-UPHL-210626517378/2021	1403	2	None	18341:18605	bigDeletion
USA/WA-Altius-ALTCOV-PGCZA4K6MNGYSKTE/2021	1404	2	None	13478:13572	bigDeletion
USA/WA-CDC-UW21051185513/2021	1405	2	None	13386:13553	bigDeletion
USA/WA-S8613/2021	1406	2	None	19292:19551	bigDeletion
USA/WA-UW-21051500706/2021	1407	2	None	19323:19437	bigDeletion
USA/WA-CDC-UW21052040224/2021	1408	2	None	19323:19450	bigDeletion
USA/WA-CDC-UW21050382844/2021	1408	2	None	19323:19450	bigDeletion
USA/WA-CDC-UW21060627840/2021	1409	2	None	17756:17860	bigDeletion
USA/AK-PHL8778/2021	1410	2	None	19939:20171	bigDeletion
USA/WA-S7806/2021	1411	2	None	19292:19551	bigDeletion
USA/WA-S7469/2021	1411	2	None	19292:19551	bigDeletion
USA/WA-S7189/2021	1411	2	None	19292:19551	bigDeletion
USA/WA-S7173/2021	1411	2	None	19292:19551	bigDeletion
USA/WA-CDC-FG-037162/2021	1412	2	None	14697:14747	bigDeletion
USA/WA-S9415/2021	1413	2	None	19400:19454	bigDeletion
USA/WA-S9255/2021	1414	2	None	19292:19551	bigDeletion
USA/WA-S9335/2021	1414	2	None	19292:19551	bigDeletion
USA/WA-S9706/2021	1415	3	None	19317:19492	bigDeletion
USA/WA-S9694/2021	1415	3	None	19317:19492	bigDeletion
USA/WA-S10019/2021	1415	3	None	19317:19492	bigDeletion
USA/WA-S9693/2021	1415	3	None	19317:19492	bigDeletion
USA/WA-S9722/2021	1415	3	None	19317:19492	bigDeletion
USA/WA-S9749/2021	1416	2	None	19304:19365	bigDeletion
USA/WA-S9698/2021	1416	2	None	19304:19365	bigDeletion
USA/WA-S9738/2021	1416	2	None	19304:19365	bigDeletion
USA/WA-S9740/2021	1416	2	None	19304:19365	bigDeletion
USA/WA-UW-21043019256/2021	1417	2	None	19323:19454	bigDeletion
USA/WA-S7175/2021	1417	2	None	19323:19454	bigDeletion
USA/WA-S7947/2021	1417	2	None	19323:19454	bigDeletion
USA/WA-S7188/2021	1417	2	None	19323:19454	bigDeletion
USA/WA-S7126/2021	1417	2	None	19323:19454	bigDeletion
USA/WA-UW-21042858634/2021	1417	2	None	19323:19454	bigDeletion
USA/WA-UW-21043025914/2021	1417	2	None	19323:19454	bigDeletion
USA/WA-S7471/2021	1417	2	None	19323:19454	bigDeletion
USA/WA-S7956/2021	1417	2	None	19323:19454	bigDeletion
USA/WA-S7991/2021	1417	2	None	19323:19454	bigDeletion
USA/WA-UW-21051378480/2021	1418	2	None	19292:19398	bigDeletion
USA/WA-S8820/2021	1419	2	None	19293:19551	bigDeletion
USA/WA-CDC-UW21070984434/2021	1420	2	None	19292:19557	bigDeletion
USA/WA-UW-21042974335/2021	1421	2	None	19292:19557	bigDeletion
Argentina/INEI101332/2021	1422	2	None	19536:19570	bigDeletion
USA/WA-PROV-995/2021	1423	2	None	19275:19570	bigDeletion
USA/ND-NDDH-01402/2021	1424	2	None	19275:19570	bigDeletion
USA/WA-S5849/2021	1425	2	None	19290:19551	bigDeletion
USA/WA-CDC-UW21051789448/2021	1426	2	None	19292:19454	bigDeletion
USA/WA-CDC-UW21051710886/2021	1426	2	None	19292:19454	bigDeletion
USA/WA-CDC-UW21051797413/2021	1426	2	None	19292:19454	bigDeletion
USA/WA-CDC-UW21050658865/2021	1426	2	None	19292:19454	bigDeletion
USA/WA-CDC-LC0058852/2021	1427	2	None	14619:15607	bigDeletion
USA/WA-UW-21051527108/2021	1428	2	None	19292:19551	bigDeletion
USA/WA-UW-21051472479/2021	1428	2	None	19292:19551	bigDeletion
USA/WI-UW-4377/2021	1429	2	None	19292:19510	bigDeletion
USA/WA-S7504/2021	1429	2	None	19292:19510	bigDeletion
USA/WA-S7526/2021	1429	2	None	19292:19510	bigDeletion
USA/WA-Curative-093538/2021	1430	2	None	19292:19551	bigDeletion
USA/WA-Curative-024625/2021	1431	2	None	19292:19551	bigDeletion
USA/WA-UW-2021040577295/2021	1432	2	None	19298:19551	bigDeletion
USA/WA-UW-21051414546/2021	1433	2	None	19429:19507	bigDeletion
USA/WA-S8749/2021	1433	2	None	19429:19507	bigDeletion
USA/WA-UW-21051451962/2021	1433	2	None	19429:19507	bigDeletion
USA/AZ-TG758780/2021	1434	2	None	19288:19577	bigDeletion
USA/WA-S8759/2021	1435	2	None	19292:19501	bigDeletion
USA/NV-NSPHL-350826/2021	1435	2	None	19292:19501	bigDeletion
USA/OR-OSPHL01872/2021	1436	2	None	21345:21451	bigDeletion
USA/WA-CDC-FG-034286/2021	1437	2	None	21447:21485	bigDeletion
USA/KY-KSPHL-100240/2021	1438	2	None	19293:19551	bigDeletion
USA/ME-CDC-ASC210009900/2021	1438	2	None	19293:19551	bigDeletion
USA/MA-CDCBI-CRSP_LSOHXXUAS6QOMVQH/2021	1439	2	None	21456:21682	bigDeletion
USA/WA-CDC-UW21043008549/2021	1440	2	None	19292:19557	bigDeletion
USA/NE-CDC-ASC210027176/2021	1441	2	None	19297:19551	bigDeletion
USA/WY-WYPHL-21033206/2021	1442	2	None	19275:19570	bigDeletion
USA/WA-S7982/2021	1443	2	None	19411:19477	bigDeletion
USA/OR-CDC-ASC210107214/2021	1443	2	None	19411:19477	bigDeletion
USA/WA-CDC-UW21052045108/2021	1443	2	None	19411:19477	bigDeletion
USA/WA-CDC-UW21050353992/2021	1443	2	None	19411:19477	bigDeletion
USA/OR-OHSU-212000337/2021	1444	2	None	19292:19551	bigDeletion
USA/WA-UW-21042939629/2021	1444	2	None	19292:19551	bigDeletion
USA/NC-CDC-STM-0000013-A07/2021	1445	2	None	21244:21283	bigDeletion
USA/AL-CDC-ASC210004589/2021	1445	2	None	21244:21283	bigDeletion
USA/IN-GD-051121-C21169222/2021	1446	2	None	19292:19551	bigDeletion
USA/LA-CDC-3975710-001/2021	1447	2	None	15370:15636	bigDeletion
USA/WA-S6378/2021	1448	2	None	19290:19558	bigDeletion
USA/DE-DHSS-B1099872/2021	1449	2	None	19340:19387	bigDeletion
USA/WA-UW-21042248599/2021	1450	2	None	19292:19459	bigDeletion
USA/WA-UW-21042877344/2021	1451	2	None	19297:19551	bigDeletion
USA/WA-PROV-1362/2021	1452	2	None	19431:19467	bigDeletion
USA/WA-S8070/2021	1452	2	None	19431:19467	bigDeletion
USA/WA-UW-21042952160/2021	1452	2	None	19431:19467	bigDeletion
USA/WA-CDC-UW21051707297/2021	1452	2	None	19431:19467	bigDeletion
USA/WA-S9482/2021	1452	2	None	19431:19467	bigDeletion
USA/WA-S9116/2021	1452	2	None	19431:19467	bigDeletion
USA/WA-UW-21042728954/2021	1452	2	None	19431:19467	bigDeletion
USA/WA-CDC-UW21043062774/2021	1452	2	None	19431:19467	bigDeletion
USA/WA-CDC-UW21050429339/2021	1452	2	None	19431:19467	bigDeletion
USA/WA-UW-21050450012/2021	1452	2	None	19431:19467	bigDeletion
USA/WA-UW-21052780411/2021	1453	2	None	19517:19552	bigDeletion
USA/WA-UW-21050638788/2021	1453	2	None	19517:19552	bigDeletion
USA/WA-CDC-UW21051013448/2021	1454	2	None	19292:19551	bigDeletion
USA/WA-S9159/2020	1455	2	None	19318:19454	bigDeletion
USA/WA-S8499/2021	1455	2	None	19318:19454	bigDeletion
USA/WA-S8665/2021	1456	2	None	19292:19418	bigDeletion
USA/WA-S8663/2021	1456	2	None	19292:19418	bigDeletion
USA/OR-OHSU-211800275/2021	1457	2	None	19290:19551	bigDeletion
USA/WY-WPHL-20171090/2020	1458	3	None	19275:19570	bigDeletion
USA/WY-WPHL-21022704/2021	1458	3	None	19275:19570	bigDeletion
USA/AZ-TG795610/2021	1459	2	None	19292:19577	bigDeletion
USA/AZ-TG759062/2021	1460	2	None	19290:19476	bigDeletion
USA/WA-S6335/2021	1460	2	None	19290:19476	bigDeletion
USA/NC-ECU-CORVASEQ-108728906/2021	1460	2	None	19290:19476	bigDeletion
USA/WA-S8575/2021	1461	2	None	19292:19517	bigDeletion
USA/WA-S9721/2021	1462	2	None	19463:19493	bigDeletion
USA/WA-S5888/2021	1463	2	None	19292:19551	bigDeletion
USA/AL-Mobile-SL-21050560021/2021	1463	2	None	19292:19551	bigDeletion
USA/NV-CDC-ASC210038009/2021	1463	2	None	19292:19551	bigDeletion
USA/WA-UW-21050626953/2021	1464	2	None	19292:19457	bigDeletion
USA/WA-CDC-UW21050369617/2021	1465	2	None	19507:19551	bigDeletion
USA/OR-OHSU-211820340/2021	1466	2	None	19293:19551	bigDeletion
USA/IL-C21WGS0043/2021	1467	2	None	13564:13604	bigDeletion
USA/WA-UW-21041627941/2021	1468	2	None	21199:21285	bigDeletion
USA/WA-UW-21051635702/2021	1469	2	None	19292:19557	bigDeletion
USA/WA-UW-21042662656/2021	1470	2	None	19292:19350	bigDeletion
USA/WA-CDC-UW21050389616/2021	1470	2	None	19292:19350	bigDeletion
USA/WA-S7221/2021	1471	3	None	19293:19392	bigDeletion
USA/WA-S7117/2021	1471	3	None	19293:19392	bigDeletion
USA/WA-S6700/2021	1471	3	None	19293:19392	bigDeletion
USA/WA-S7238/2021	1471	3	None	19293:19392	bigDeletion
USA/WA-S7913/2021	1471	3	None	19293:19392	bigDeletion
USA/WA-S6249/2021	1471	3	None	19293:19392	bigDeletion
USA/WA-S6188/2021	1471	3	None	19293:19392	bigDeletion
USA/WA-UW-2021040845023/2021	1471	3	None	19293:19392	bigDeletion
USA/WA-S8622/2021	1471	3	None	19293:19392	bigDeletion
USA/WA-S6388/2021	1471	3	None	19293:19392	bigDeletion
USA/WA-S6190/2021	1471	3	None	19293:19392	bigDeletion
USA/WA-S7249/2021	1471	3	None	19293:19392	bigDeletion
USA/WA-S6385/2021	1471	3	None	19293:19392	bigDeletion
USA/WA-S7222/2021	1471	3	None	19293:19392	bigDeletion
USA/WA-S6965/2021	1471	3	None	19293:19392	bigDeletion
USA/WA-S7851/2021	1471	3	None	19293:19392	bigDeletion
USA/WA-S7228/2021	1471	3	None	19293:19392	bigDeletion
USA/WA-S7254/2021	1471	3	None	19293:19392	bigDeletion
USA/WA-S7835/2021	1471	3	None	19293:19392	bigDeletion
USA/WA-S7253/2021	1471	3	None	19293:19392	bigDeletion
USA/WA-CDC-LC0067295/2021	1472	2	None	19139:19179	bigDeletion
USA/WA-UW-21042751056/2021	1473	2	None	19292:19551	bigDeletion
USA/WA-UW-21050343459/2021	1474	2	None	19297:19551	bigDeletion
USA/WA-CDC-UW21050642306/2021	1474	2	None	19297:19551	bigDeletion
USA/WA-S6256/2021	1475	2	None	19290:19557	bigDeletion
USA/WA-S6488/2021	1476	2	None	19292:19556	bigDeletion
USA/WA-S8253/2021	1477	2	None	19323:19460	bigDeletion
USA/WA-S8568/2021	1477	2	None	19323:19460	bigDeletion
USA/WA-CDC-UW21052128049/2021	1478	2	None	20248:20291	bigDeletion
USA/WA-CDC-UW21060617342/2021	1479	2	None	17794:17971	bigDeletion
USA/WA-PHL-000675/2021	1480	2	None	21441:21551	bigDeletion
USA/WA-S9918/2021	1481	2	None	19292:19551	bigDeletion
USA/WA-S9180/2021	1481	2	None	19292:19551	bigDeletion
USA/WA-UW-21071958120/2021	1482	2	None	20300:20407	bigDeletion
USA/WA-CDC-UW21070820520/2021	1483	2	None	20248:20472	bigDeletion
USA/WA-CDC-UW21070766153/2021	1483	2	None	20248:20472	bigDeletion
USA/AK-PHL11408/2021	1484	2	None	20423:20472	bigDeletion
USA/AK-PHL12423/2021	1484	2	None	20423:20472	bigDeletion
USA/WA-UW-21072549730/2021	1485	2	None	20278:20472	bigDeletion
USA/WA-UW-21071659097/2021	1486	2	None	20297:20349	bigDeletion
USA/WA-S7409/2021	1487	2	None	19292:19551	bigDeletion
USA/WA-UW-21042630518/2021	1487	2	None	19292:19551	bigDeletion
USA/WA-UW-21051587829/2021	1488	2	None	19292:19364	bigDeletion
USA/WA-CDC-UW21053126943/2021	1489	2	None	17857:17914	bigDeletion
USA/WA-S8973/2021	1490	2	None	19317:19364	bigDeletion
USA/WA-CDC-UW21050604106/2021	1491	2	None	19412:19454	bigDeletion
USA/WA-S8000/2021	1492	2	None	19292:19551	bigDeletion
USA/WA-S7976/2021	1492	2	None	19292:19551	bigDeletion
USA/WA-S9271/2021	1493	2	None	19292:19503	bigDeletion
USA/WA-S9161/2021	1493	2	None	19292:19503	bigDeletion
USA/WA-S10040/2021	1493	2	None	19292:19503	bigDeletion
USA/WA-S9297/2021	1494	2	None	19417:19473	bigDeletion
USA/WA-UW-21051139740/2021	1495	2	None	19290:19558	bigDeletion
USA/WA-CDC-UW21052114206/2021	1496	2	None	20248:20479	bigDeletion
USA/WA-UW-21042845046/2021	1497	2	None	19292:19551	bigDeletion
USA/WA-UW-21051427847/2021	1498	2	None	19352:19411	bigDeletion
USA/WA-S8574/2021	1499	2	None	19292:19551	bigDeletion
USA/WA-S9728/2021	1499	2	None	19292:19551	bigDeletion
USA/WA-S8561/2021	1500	2	None	19320:19508	bigDeletion
USA/WA-S9712/2021	1500	2	None	19320:19508	bigDeletion
USA/WA-S9735/2021	1500	2	None	19320:19508	bigDeletion
USA/WA-S9711/2021	1500	2	None	19320:19508	bigDeletion
USA/WA-S9707/2021	1500	2	None	19320:19508	bigDeletion
USA/WA-S9688/2021	1500	2	None	19320:19508	bigDeletion
USA/WA-S9726/2021	1501	2	None	19292:19416	bigDeletion
USA/WA-S9719/2021	1501	2	None	19292:19416	bigDeletion
USA/WA-S10008/2021	1501	2	None	19292:19416	bigDeletion
USA/WA-UW-21050478813/2021	1502	3	None	19323:19383	bigDeletion
USA/RI-RISHL-D01110/2021	1502	3	None	19323:19383	bigDeletion
USA/WA-UW-67139/2021	1502	3	None	19323:19383	bigDeletion
USA/WA-S6937/2021	1502	3	None	19323:19383	bigDeletion
USA/WA-CDC-UW21050452118/2021	1502	3	None	19323:19383	bigDeletion
USA/WA-UW-21050489255/2021	1502	3	None	19323:19383	bigDeletion
Bangladesh/ideSHi-045/2020	1502	3	None	19323:19383	bigDeletion
England/RAND-11E15E4/2021	1502	3	None	19323:19383	bigDeletion
USA/WA-UW-21050274272/2021	1502	3	None	19323:19383	bigDeletion
USA/WA-UW-21050457332/2021	1502	3	None	19323:19383	bigDeletion
USA/WA-CDC-UW21050429001/2021	1502	3	None	19323:19383	bigDeletion
USA/WA-CDC-UW21050465939/2021	1502	3	None	19323:19383	bigDeletion
USA/WA-UW-21050449425/2021	1502	3	None	19323:19383	bigDeletion
Albania/210901050/2021	1503	2	None	19292:19553	bigDeletion
Jamaica/34740/2021	1504	2	None	21139:21450	bigDeletion
USA/DC-DFS-PHL-0717/2021	1505	2	None	19478:19570	bigDeletion
USA/WA-CDC-UW21050331744/2021	1506	2	None	19521:19577	bigDeletion
USA/WA-UW-21050538815/2021	1506	2	None	19521:19577	bigDeletion
USA/ND-NDDH-3280/2021	1507	2	None	19275:19570	bigDeletion
NewZealand/21MV0173/2021	1508	2	None	19275:19570	bigDeletion
CaboVerde/Fogo_3600/2021	1509	2	None	19292:19551	bigDeletion
USA/WA-S3633/2021	1510	2	None	19292:19551	bigDeletion
Greece/20451/2021	1511	2	None	20314:20381	bigDeletion
USA/WA-UW-21050497398/2021	1512	2	None	19451:19579	bigDeletion
USA/WA-UW-21050470466/2021	1512	2	None	19451:19579	bigDeletion
Italy/CAL-AMC-21050755-DS/2021	1513	2	None	14778:14810	bigDeletion
NorthMacedonia/39649/2021	1514	2	None	15965:16107	bigDeletion
Angola/KRISP-K019158/2021	1515	2	None	21450:21589	bigDeletion
Benin/424620/2021	1516	2	None	15965:16113	bigDeletion
USA/CT-Yale-S153/2021	1517	2	None	19275:19570	bigDeletion
USA/WA-UW-21050381501/2021	1518	2	None	19517:19551	bigDeletion
USA/WA-UW-21051015369/2021	1518	2	None	19517:19551	bigDeletion
USA/WA-UW-21050383021/2021	1519	2	None	19285:19327	bigDeletion
Jamaica/63374/2021	1520	2	None	19275:19570	bigDeletion
Taiwan/CGMH-CGU-71/2021	1521	2	None	19297:19429	bigDeletion
Kuwait/KU-96/2021	1522	2	None	19275:19570	bigDeletion
Kuwait/KU-40/2021	1522	2	None	19275:19570	bigDeletion
Jordan/Biolab0266/2021	1523	2	None	14728:14775	bigDeletion
Luxembourg/LNS9848787/2021	1524	2	None	21208:21412	bigDeletion
Iraq/Samawa-67/2021	1525	2	None	19306:19543	bigDeletion
Bahrain/50008380/2021	1526	2	None	21240:21272	bigDeletion
Ghana/FS-20-2346/2020	1527	3	None	19275:19570	bigDeletion
Ghana/FS-20-2190/2020	1527	3	None	19275:19570	bigDeletion
Georgia/Tb-SNGS164/2021	1528	2	None	19302:19548	bigDeletion
Luxembourg/LNS9713429/2021	1529	2	None	21199:21464	bigDeletion
Latvia/3313/2021	1530	2	None	19360:19390	bigDeletion
Qatar/QA.QU_18.15.B9/2021	1531	2	None	19275:19570	bigDeletion
USA/OK-CDC-STM-000036548/2021	1532	2	None	21170:21357	bigDeletion
Iraq/DSeq-C11/2021	1533	2	None	19275:19570	bigDeletion
Ireland/D-NVRL-t22IRL31683/2021	1534	2	None	19275:19570	bigDeletion
Argentina/INEI105851/2021	1535	2	None	19275:19570	bigDeletion
Luxembourg/LNS9483466/2021	1536	2	None	21190:21464	bigDeletion
NorthMacedonia/38060/2021	1537	3	None	15965:16107	bigDeletion
NorthMacedonia/17288-k/2021	1537	3	None	15965:16107	bigDeletion
USA/WA-UW-2021040202183/2021	1538	2	None	20013:20181	bigDeletion
Germany/BY-MVP-000007810/2021	1539	2	None	19275:19570	bigDeletion
Germany/HE-RKI-I-243465/2021	1540	2	None	21234:21296	bigDeletion
Russia/MOS-CRIE-L106D1223b/2021	1541	2	None	21437:21473	bigDeletion
USA/IA-SHL-1575494R/2021	1542	2	None	19507:19570	bigDeletion
Romania/DJ79531/2021	1543	3	None	19297:19482	bigDeletion
Romania/DJ60214/2021	1543	3	None	19297:19482	bigDeletion
Turkey/HSGM-E16099/2021	1544	2	None	19276:19569	bigDeletion
Turkey/HSGM-1151/2020	1545	2	None	14429:14505	bigDeletion
Spain/CB-HUMV-602100270312/2022	1546	2	None	14472:14515	bigDeletion
Maldives/MAV23037/2021	1547	2	None	21473:21772	bigDeletion
Maldives/MAV22405/2021	1548	2	None	14189:14283	bigDeletion
NewZealand/21CH0030/2021	1549	2	None	19275:19570	bigDeletion
USA/NJ-PHEL-4553854/2021	1550	2	None	19498:19553	bigDeletion
USA/WA-S4349/2021	1551	2	None	19292:19551	bigDeletion
USA/ND-NDDH-0314/2021	1551	2	None	19292:19551	bigDeletion
Jamaica/34602/2021	1552	2	None	17751:17800	bigDeletion
Spain/MD-H12O_220284/2022	1553	2	None	13961:14153	bigDeletion
Mexico/TAM-InDRE_244/2021	1554	2	None	19298:19373	bigDeletion
Canada/ABPHL-04242/2020	1555	2	None	19287:19553	bigDeletion
USA/WA-CDC-UW21050602287/2021	1556	2	None	19292:19455	bigDeletion
USA/WA-UW-21042660287/2021	1557	2	None	19451:19551	bigDeletion
Bahrain/CDLPHD-0000285/2021	1557	2	None	19451:19551	bigDeletion
USA/CA-CDC-FG-021917/2021	1558	2	None	14697:14755	bigDeletion
Guam/GU-CDC-2-4919021/2021	1559	2	None	14469:14509	bigDeletion
Malta/MDxMDH486/2021	1560	2	None	14552:14633	bigDeletion
Luxembourg/LNS0686599/2021	1561	2	None	21434:21464	bigDeletion
Guatemala/19332/2021	1562	2	None	19538:19570	bigDeletion
USA/WA-CDC-ASC210066411/2021	1563	2	None	19356:19387	bigDeletion
mink/Lithuania/NFVRAI-11300-3/2021	1564	2	None	19934:19981	bigDeletion
Germany/BB-RKI-I-167353/2021	1565	2	None	19292:19551	bigDeletion
England/PHEC-T303TBFA/2021	1566	2	None	18751:18797	bigDeletion
Belgium/rega-23121512/2020	1567	2	None	19275:19570	bigDeletion
Beijing/IVDC-05/2021	1568	2	None	13527:13602	bigDeletion
France/OCC-CHU-TLS-210861271001/2021	1569	2	None	19425:19454	bigDeletion
Switzerland/GE-HUG-34429425/2021	1569	2	None	19425:19454	bigDeletion
USA/WA-UW-21042250921/2021	1569	2	None	19425:19454	bigDeletion
USA/VT-MASPHL-02735/2021	1569	2	None	19425:19454	bigDeletion
Iran/K22117/2020	1570	2	None	13970:14529	bigDeletion
USA/WA-UW-2021040303112/2021	1571	2	None	19292:19450	bigDeletion
Moldova/ICGEB_812387_S15/2021	1572	2	None	20491:20611	bigDeletion
Bulgaria/21BG-EU_002806_Pl25/2021	1573	2	None	13385:13599	bigDeletion
Germany/SN-RKI-I-201663/2021	1574	2	None	21441:21500	bigDeletion
Luxembourg/LNS2367278/2021	1575	2	None	20062:20103	bigDeletion
Greece/217985/2021	1575	2	None	20062:20103	bigDeletion
Albania/211060667/2021	1576	2	None	19292:19383	bigDeletion
Canada/QC-1nDJXP-8144280976/2021	1577	2	None	19275:19570	bigDeletion
Guadeloupe/GUA-ERFB-2069034256/2021	1578	2	None	19292:19551	bigDeletion
Ireland/D-NVRL-tM31IRL07919/2021	1579	2	None	19275:19570	bigDeletion
Luxembourg/LNS9554419/2021	1580	2	None	21199:21298	bigDeletion
USA/MA-MASPHL-02433/2021	1581	2	None	19285:19454	bigDeletion
Jordan/Biolab0297/2021	1582	2	None	14731:14775	bigDeletion
Georgia/Tb-SNGS354/2021	1583	2	None	18754:18805	bigDeletion
Jamaica/34696/2021	1584	2	None	21160:21205	bigDeletion
USA/DC-DFS-PHL-0176/2021	1585	2	None	19387:19428	bigDeletion
Morocco/nCoV20326487/2021	1586	2	None	19275:19570	bigDeletion
USA/WY-WYPHL-21040503/2021	1587	2	None	20231:20496	bigDeletion
Austria/CeMM11056/2021	1588	2	None	14271:14350	bigDeletion
SouthKorea/KDCA0831/2020	1589	2	None	19282:19389	bigDeletion
USA/WA-UW-21042031246/2021	1590	2	None	19320:19387	bigDeletion
USA/VA-CDC-LC0010211/2021	1591	2	None	14619:15634	bigDeletion
USA/IA-CDC-2-4523890/2021	1592	2	None	16853:16931	bigDeletion
Luxembourg/LNS1857967/2021	1593	2	None	20027:20295	bigDeletion
USA/RI-CDC-LC0089765/2021	1594	2	None	15024:15189	bigDeletion
USA/WA-S8625/2021	1595	2	None	19323:19515	bigDeletion
USA/MN-Mayo21100/2021	1596	2	None	19292:19551	bigDeletion
USA/ND-NDDH-02169/2021	1597	2	None	19275:19570	bigDeletion
USA/ND-NDDH-01959/2021	1598	2	None	19290:19557	bigDeletion
USA/SD-SDPHL-0302/2021	1598	2	None	19290:19557	bigDeletion
USA/WA-S8571/2021	1599	2	None	19344:19551	bigDeletion
USA/WA-S8517/2021	1600	2	None	19292:19551	bigDeletion
Spain/CT-HUVH-E16463/2021	1601	2	None	16352:16421	bigDeletion
USA/WA-CDC-ASC210110325/2021	1602	2	None	21211:21329	bigDeletion
Taiwan/CGMH-CGU-75/2021	1603	2	None	19297:19385	bigDeletion
Taiwan/CGMH-CGU-68/2021	1603	2	None	19297:19385	bigDeletion
Taiwan/CGMH-CGU-72/2021	1603	2	None	19297:19385	bigDeletion
Taiwan/CGMH-CGU-77/2021	1603	2	None	19297:19385	bigDeletion
Angola/KRISP-K019399/2021	1604	2	None	21448:21591	bigDeletion
Angola/KRISP-K009743/2021	1604	2	None	21448:21591	bigDeletion
Angola/KRISP-K019395/2021	1604	2	None	21448:21591	bigDeletion
Angola/KRISP-K009742/2021	1604	2	None	21448:21591	bigDeletion
USA/WA-S7691/2021	1605	2	None	19292:19437	bigDeletion
CaboVerde/Santiago_27580/2021	1606	4	None	19296:19551	bigDeletion
CaboVerde/Santiago_26013/2021	1606	4	None	19296:19551	bigDeletion
CaboVerde/Santiago_25665/2021	1606	4	None	19296:19551	bigDeletion
CaboVerde/Santiago_32082/2021	1606	4	None	19296:19551	bigDeletion
SouthKorea/KDCA0830/2020	1607	2	None	19282:19440	bigDeletion
Ethiopia/CERI-KRISP-K024744/2021	1608	2	None	21448:21585	bigDeletion
USA/WA-S6046/2021	1609	2	None	19290:19557	bigDeletion
USA/WA-S6045/2021	1609	2	None	19290:19557	bigDeletion
USA/WA-S10370/2021	1610	2	None	19293:19423	bigDeletion
USA/WA-UW-21042249417/2021	1610	2	None	19293:19423	bigDeletion
USA/WA-CDC-UW21050308810/2021	1610	2	None	19293:19423	bigDeletion
Italy/LOM-TIGEM-IZSM-COLLI-14404/2020	1611	2	None	14742:14840	bigDeletion
Italy/CAM-TIGEM-IZSM-COLLI-7737/2021	1611	2	None	14742:14840	bigDeletion
Italy/LOM-TIGEM-IZSM-COLLI-14386/2020	1611	2	None	14742:14840	bigDeletion
Italy/LOM-TIGEM-IZSM-COLLI-14398/2020	1612	2	None	14742:14840	bigDeletion
Italy/CAM-TIGEM-IZSM-COLLI-20743/2021	1613	2	None	14778:14840	bigDeletion
Italy/CAM-TIGEM-IZSM-COLLI-20868/2021	1614	3	None	14771:14840	bigDeletion
Italy/CAM-TIGEM-IZSM-COLLI-20912/2021	1614	3	None	14771:14840	bigDeletion
USA/WA-CDC-UW21050643385/2021	1615	2	None	19292:19345	bigDeletion
USA/WA-UW-68508/2021	1616	2	None	19292:19551	bigDeletion
Ireland/D-NVRL-30IRL45267/2021	1617	2	None	19275:19570	bigDeletion
England/LOND-12913AC/2021	1618	2	None	19496:19570	bigDeletion
Senegal/SN-THI-POP-6541/2021	1619	2	None	19297:19551	bigDeletion
Guinea/Conakry_IPG17766/2021	1619	2	None	19297:19551	bigDeletion
Guinea/Conakry_21545/2021	1619	2	None	19297:19551	bigDeletion
Guinea/Conakry_IPG19446/2021	1619	2	None	19297:19551	bigDeletion
Senegal/10113045/2021	1619	2	None	19297:19551	bigDeletion
